% Model:              fff-holesurface-binding-with epi-new_kb5E-3-rerun.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 24 2026, 17:08
% Q (L/min)              Time (s)                  N_bound (mol/m^2)
5.000000000000001E-5     2740                     5.281921067025227E-13
5.000000000000001E-5     2750                     5.28192353257053E-13
5.000000000000001E-5     2760                     5.281925834013034E-13
5.000000000000001E-5     2770                     5.281928000126751E-13
5.000000000000001E-5     2780                     5.281930032752574E-13
5.000000000000001E-5     2790                     5.281931848215593E-13
5.000000000000001E-5     2800                     5.281933627523061E-13
5.000000000000001E-5     2810                     5.281935367948735E-13
5.000000000000001E-5     2820                     5.281937054324601E-13
5.000000000000001E-5     2830                     5.281938651129464E-13
5.000000000000001E-5     2840                     5.281940154629627E-13
5.000000000000001E-5     2850                     5.281941577591183E-13
5.000000000000001E-5     2860                     5.281942830451144E-13
5.000000000000001E-5     2870                     5.281944051162178E-13
5.000000000000001E-5     2880                     5.2819452394452E-13
5.000000000000001E-5     2890                     5.281946395331982E-13
5.000000000000001E-5     2900                     5.281947475673331E-13
5.000000000000001E-5     2910                     5.281948507462991E-13
5.000000000000001E-5     2920                     5.281949470849109E-13
5.000000000000001E-5     2930                     5.281950380287279E-13
5.000000000000001E-5     2940                     5.281951245058193E-13
5.000000000000001E-5     2950                     5.281952011379093E-13
5.000000000000001E-5     2960                     5.28195275806246E-13
5.000000000000001E-5     2970                     5.281953484140517E-13
5.000000000000001E-5     2980                     5.281954190113067E-13
5.000000000000001E-5     2990                     5.281954849766402E-13
5.000000000000001E-5     3000                     5.281955479699416E-13
5.000000000000001E-5     3010                     5.281956067352228E-13
5.000000000000001E-5     3020                     5.281956614069952E-13
5.000000000000001E-5     3030                     5.281957141224808E-13
5.000000000000001E-5     3040                     5.281957633751883E-13
5.000000000000001E-5     3050                     5.281958076671551E-13
5.000000000000001E-5     3060                     5.28195851295629E-13
5.000000000000001E-5     3070                     5.281958935033701E-13
5.000000000000001E-5     3080                     5.281959344371226E-13
5.000000000000001E-5     3090                     5.281959723853394E-13
5.000000000000001E-5     3100                     5.281960088809791E-13
5.000000000000001E-5     3110                     5.281960425673177E-13
5.000000000000001E-5     3120                     5.28196074841972E-13
5.000000000000001E-5     3130                     5.281961048869663E-13
5.000000000000001E-5     3140                     5.281961318320773E-13
5.000000000000001E-5     3150                     5.281961583879059E-13
5.000000000000001E-5     3160                     5.281961840938941E-13
5.000000000000001E-5     3170                     5.281962090265527E-13
5.000000000000001E-5     3180                     5.281962321407826E-13
5.000000000000001E-5     3190                     5.281962543691825E-13
5.000000000000001E-5     3200                     5.281962744538213E-13
5.000000000000001E-5     3210                     5.281962928887826E-13
5.000000000000001E-5     3220                     5.281963110788043E-13
5.000000000000001E-5     3230                     5.281963286836516E-13
5.000000000000001E-5     3240                     5.281963456288496E-13
5.000000000000001E-5     3250                     5.281963617698876E-13
5.000000000000001E-5     3260                     5.281963768948492E-13
5.000000000000001E-5     3270                     5.281963910350539E-13
5.000000000000001E-5     3280                     5.281964043924945E-13
5.000000000000001E-5     3290                     5.281964161266186E-13
5.000000000000001E-5     3300                     5.281964275613005E-13
5.000000000000001E-5     3310                     5.281964386946272E-13
5.000000000000001E-5     3320                     5.281964495239578E-13
5.000000000000001E-5     3330                     5.281964596407927E-13
5.000000000000001E-5     3340                     5.281964692992477E-13
5.000000000000001E-5     3350                     5.281964783112952E-13
5.000000000000001E-5     3360                     5.281964868133279E-13
5.000000000000001E-5     3370                     5.281964948929632E-13
5.000000000000001E-5     3380                     5.281965022334951E-13
5.000000000000001E-5     3390                     5.281965093920684E-13
5.000000000000001E-5     3400                     5.281965162280784E-13
5.000000000000001E-5     3410                     5.281965227971753E-13
5.000000000000001E-5     3420                     5.281965288827559E-13
5.000000000000001E-5     3430                     5.281965347285901E-13
5.000000000000001E-5     3440                     5.281965400972365E-13
5.000000000000001E-5     3450                     5.281965452472567E-13
5.000000000000001E-5     3460                     5.281965498733863E-13
5.000000000000001E-5     3470                     5.281965541894179E-13
5.000000000000001E-5     3480                     5.281965584654916E-13
5.000000000000001E-5     3490                     5.281965625961237E-13
5.000000000000001E-5     3500                     5.281965665982114E-13
5.000000000000001E-5     3510                     5.281965703015525E-13
5.000000000000001E-5     3520                     5.281965738602182E-13
5.000000000000001E-5     3530                     5.281965770696801E-13
5.000000000000001E-5     3540                     5.281965800114485E-13
5.000000000000001E-5     3550                     5.281965829137883E-13
5.000000000000001E-5     3560                     5.281965857218025E-13
5.000000000000001E-5     3570                     5.281965884233559E-13
5.000000000000001E-5     3580                     5.281965909376625E-13
5.000000000000001E-5     3590                     5.281965932909185E-13
5.000000000000001E-5     3600                     5.281965955536601E-13
1.0000000000000002E-4    0                        4.961647639436396E-15
1.0000000000000002E-4    10                       1.7568853384606984E-13
1.0000000000000002E-4    20                       2.244338091382067E-13
1.0000000000000002E-4    30                       2.5417946374065134E-13
1.0000000000000002E-4    40                       2.7506863226785986E-13
1.0000000000000002E-4    50                       2.9101007097539275E-13
1.0000000000000002E-4    60                       3.0384119010442983E-13
1.0000000000000002E-4    70                       3.1455052031231936E-13
1.0000000000000002E-4    80                       3.2370009821851184E-13
1.0000000000000002E-4    90                       3.3162762902136795E-13
1.0000000000000002E-4    100                      3.387936125327041E-13
1.0000000000000002E-4    110                      3.450496952104528E-13
1.0000000000000002E-4    120                      3.507561863269031E-13
1.0000000000000002E-4    130                      3.559499938628513E-13
1.0000000000000002E-4    140                      3.607475483128288E-13
1.0000000000000002E-4    150                      3.6524720779374443E-13
1.0000000000000002E-4    160                      3.6955167240751285E-13
1.0000000000000002E-4    170                      3.7377039731044396E-13
1.0000000000000002E-4    180                      3.7799477034831475E-13
1.0000000000000002E-4    190                      3.8224942843225967E-13
1.0000000000000002E-4    200                      3.8654154545261964E-13
1.0000000000000002E-4    210                      3.9093505255989157E-13
1.0000000000000002E-4    220                      3.9547476351589114E-13
1.0000000000000002E-4    230                      4.0010085031794317E-13
1.0000000000000002E-4    240                      4.047449925688544E-13
1.0000000000000002E-4    250                      4.0945300909052384E-13
1.0000000000000002E-4    260                      4.1422170065840744E-13
1.0000000000000002E-4    270                      4.1900671361118813E-13
1.0000000000000002E-4    280                      4.2382907780636274E-13
1.0000000000000002E-4    290                      4.286575751420242E-13
1.0000000000000002E-4    300                      4.334841991943106E-13
1.0000000000000002E-4    310                      4.382995326789536E-13
1.0000000000000002E-4    320                      4.430782182440515E-13
1.0000000000000002E-4    330                      4.4784030071241345E-13
1.0000000000000002E-4    340                      4.525638656775288E-13
1.0000000000000002E-4    350                      4.572157513461568E-13
1.0000000000000002E-4    360                      4.617865287395848E-13
1.0000000000000002E-4    370                      4.663341119181847E-13
1.0000000000000002E-4    380                      4.708240652100124E-13
1.0000000000000002E-4    390                      4.752068333851475E-13
1.0000000000000002E-4    400                      4.794755374451718E-13
1.0000000000000002E-4    410                      4.837152138953572E-13
1.0000000000000002E-4    420                      4.878843035104679E-13
1.0000000000000002E-4    430                      4.919228963168469E-13
1.0000000000000002E-4    440                      4.958275472089791E-13
1.0000000000000002E-4    450                      4.997000579432558E-13
1.0000000000000002E-4    460                      5.034948301446026E-13
1.0000000000000002E-4    470                      5.071456090031083E-13
1.0000000000000002E-4    480                      5.10629110418191E-13
1.0000000000000002E-4    490                      5.140493367181762E-13
1.0000000000000002E-4    500                      5.174401928546844E-13
1.0000000000000002E-4    510                      5.207331901153813E-13
1.0000000000000002E-4    520                      5.238677413935322E-13
1.0000000000000002E-4    530                      5.268837928505836E-13
1.0000000000000002E-4    540                      5.298688589612148E-13
1.0000000000000002E-4    550                      5.327571863519527E-13
1.0000000000000002E-4    560                      5.354882884860919E-13
1.0000000000000002E-4    570                      5.380756509153091E-13
1.0000000000000002E-4    580                      5.406277059085929E-13
1.0000000000000002E-4    590                      5.4313895764727E-13
1.0000000000000002E-4    600                      5.45519085806649E-13
1.0000000000000002E-4    610                      5.478298237080942E-13
1.0000000000000002E-4    620                      5.500665310455096E-13
1.0000000000000002E-4    630                      5.522162716801174E-13
1.0000000000000002E-4    640                      5.542830202081801E-13
1.0000000000000002E-4    650                      5.562096668437145E-13
1.0000000000000002E-4    660                      5.581026318707575E-13
1.0000000000000002E-4    670                      5.599090918259141E-13
1.0000000000000002E-4    680                      5.61669571836109E-13
1.0000000000000002E-4    690                      5.633287854035793E-13
1.0000000000000002E-4    700                      5.649238594850682E-13
1.0000000000000002E-4    710                      5.664239352030737E-13
1.0000000000000002E-4    720                      5.678377465591439E-13
1.0000000000000002E-4    730                      5.692175223020277E-13
1.0000000000000002E-4    740                      5.705290300147104E-13
1.0000000000000002E-4    750                      5.71803058216456E-13
1.0000000000000002E-4    760                      5.729911978125165E-13
1.0000000000000002E-4    770                      5.741362206839919E-13
1.0000000000000002E-4    780                      5.751904572480263E-13
1.0000000000000002E-4    790                      5.762013400487267E-13
1.0000000000000002E-4    800                      5.77173184171163E-13
1.0000000000000002E-4    810                      5.781022615845086E-13
1.0000000000000002E-4    820                      5.789934644138259E-13
1.0000000000000002E-4    830                      5.798210148158713E-13
1.0000000000000002E-4    840                      5.806153854632763E-13
1.0000000000000002E-4    850                      5.813357588896589E-13
1.0000000000000002E-4    860                      5.820356889190126E-13
1.0000000000000002E-4    870                      5.826993632180194E-13
1.0000000000000002E-4    880                      5.833382188869952E-13
1.0000000000000002E-4    890                      5.839387438779018E-13
1.0000000000000002E-4    900                      5.845021075726235E-13
1.0000000000000002E-4    910                      5.850337148619654E-13
1.0000000000000002E-4    920                      5.85514931914231E-13
1.0000000000000002E-4    930                      5.859848683974448E-13
1.0000000000000002E-4    940                      5.864260318123437E-13
1.0000000000000002E-4    950                      5.868520597186315E-13
1.0000000000000002E-4    960                      5.872452811963351E-13
1.0000000000000002E-4    970                      5.876180449741357E-13
1.0000000000000002E-4    980                      5.879608167809651E-13
1.0000000000000002E-4    990                      5.882770091054476E-13
1.0000000000000002E-4    1000                     5.885831999842326E-13
1.0000000000000002E-4    1010                     5.888695012385008E-13
1.0000000000000002E-4    1020                     5.891450889251861E-13
1.0000000000000002E-4    1030                     5.893964902181057E-13
1.0000000000000002E-4    1040                     5.896359421134395E-13
1.0000000000000002E-4    1050                     5.898507260266755E-13
1.0000000000000002E-4    1060                     5.900539764798559E-13
1.0000000000000002E-4    1070                     5.90247244676626E-13
1.0000000000000002E-4    1080                     5.904296853202794E-13
1.0000000000000002E-4    1090                     5.906027055289047E-13
1.0000000000000002E-4    1100                     5.907601212432793E-13
1.0000000000000002E-4    1110                     5.909095439240936E-13
1.0000000000000002E-4    1120                     5.91041462201446E-13
1.0000000000000002E-4    1130                     5.911686686780229E-13
1.0000000000000002E-4    1140                     5.912877357828237E-13
1.0000000000000002E-4    1150                     5.914012921088771E-13
1.0000000000000002E-4    1160                     5.915064701816727E-13
1.0000000000000002E-4    1170                     5.916036299687027E-13
1.0000000000000002E-4    1180                     5.916940315347403E-13
1.0000000000000002E-4    1190                     5.917737961254418E-13
1.0000000000000002E-4    1200                     5.918513440658159E-13
1.0000000000000002E-4    1210                     5.91923256059946E-13
1.0000000000000002E-4    1220                     5.919922076585207E-13
1.0000000000000002E-4    1230                     5.920547997413494E-13
1.0000000000000002E-4    1240                     5.921134719294599E-13
1.0000000000000002E-4    1250                     5.921664514853276E-13
1.0000000000000002E-4    1260                     5.922144347354537E-13
1.0000000000000002E-4    1270                     5.922606693736003E-13
1.0000000000000002E-4    1280                     5.923034045869015E-13
1.0000000000000002E-4    1290                     5.92344262150226E-13
1.0000000000000002E-4    1300                     5.923809124120801E-13
1.0000000000000002E-4    1310                     5.924155118254451E-13
1.0000000000000002E-4    1320                     5.924458965095036E-13
1.0000000000000002E-4    1330                     5.924743402506744E-13
1.0000000000000002E-4    1340                     5.925012010321875E-13
1.0000000000000002E-4    1350                     5.925263369404043E-13
1.0000000000000002E-4    1360                     5.925499790148332E-13
1.0000000000000002E-4    1370                     5.925711653767673E-13
1.0000000000000002E-4    1380                     5.92591111377314E-13
1.0000000000000002E-4    1390                     5.926083387841089E-13
1.0000000000000002E-4    1400                     5.926248609640481E-13
1.0000000000000002E-4    1410                     5.926402041040256E-13
1.0000000000000002E-4    1420                     5.926547461051746E-13
1.0000000000000002E-4    1430                     5.92668076610942E-13
1.0000000000000002E-4    1440                     5.926802558379437E-13
1.0000000000000002E-4    1450                     5.926914773327634E-13
1.0000000000000002E-4    1460                     5.927012070621072E-13
1.0000000000000002E-4    1470                     5.927106339327645E-13
1.0000000000000002E-4    1480                     5.927192704439617E-13
1.0000000000000002E-4    1490                     5.927274399356029E-13
1.0000000000000002E-4    1500                     5.927345510557947E-13
1.0000000000000002E-4    1510                     5.927408226699468E-13
1.0000000000000002E-4    1520                     5.927469803570019E-13
1.0000000000000002E-4    1530                     5.927527217140575E-13
1.0000000000000002E-4    1540                     5.927581656909262E-13
1.0000000000000002E-4    1550                     5.927628914457137E-13
1.0000000000000002E-4    1560                     5.927670713319553E-13
1.0000000000000002E-4    1570                     5.927711707744231E-13
1.0000000000000002E-4    1580                     5.92774984607119E-13
1.0000000000000002E-4    1590                     5.927785978458048E-13
1.0000000000000002E-4    1600                     5.927817495988203E-13
1.0000000000000002E-4    1610                     5.927847032524061E-13
1.0000000000000002E-4    1620                     5.927874860568508E-13
1.0000000000000002E-4    1630                     5.927901405309533E-13
1.0000000000000002E-4    1640                     5.927924733669426E-13
1.0000000000000002E-4    1650                     5.927945370948584E-13
1.0000000000000002E-4    1660                     5.927964998788693E-13
1.0000000000000002E-4    1670                     5.927983153049754E-13
1.0000000000000002E-4    1680                     5.927999669605917E-13
1.0000000000000002E-4    1690                     5.92801529713525E-13
1.0000000000000002E-4    1700                     5.928028613122492E-13
1.0000000000000002E-4    1710                     5.928039790648593E-13
1.0000000000000002E-4    1720                     5.928050895954777E-13
1.0000000000000002E-4    1730                     5.928061528476925E-13
1.0000000000000002E-4    1740                     5.92807152859645E-13
1.0000000000000002E-4    1750                     5.928080702688042E-13
1.0000000000000002E-4    1760                     5.928088707452355E-13
1.0000000000000002E-4    1770                     5.928096429438056E-13
1.0000000000000002E-4    1780                     5.928103505924047E-13
1.0000000000000002E-4    1790                     5.928109969310784E-13
1.0000000000000002E-4    1800                     5.928116099403108E-13
1.0000000000000002E-4    1810                     5.928121551394157E-13
1.0000000000000002E-4    1820                     5.928126498364569E-13
1.0000000000000002E-4    1830                     5.928131199681055E-13
1.0000000000000002E-4    1840                     5.928135381592444E-13
1.0000000000000002E-4    1850                     5.928139185172066E-13
1.0000000000000002E-4    1860                     5.928142801473753E-13
1.0000000000000002E-4    1870                     5.928146016814561E-13
1.0000000000000002E-4    1880                     5.928148943677516E-13
1.0000000000000002E-4    1890                     5.928151726277162E-13
1.0000000000000002E-4    1900                     5.92815419770259E-13
1.0000000000000002E-4    1910                     5.928156450726857E-13
1.0000000000000002E-4    1920                     5.928158592782282E-13
1.0000000000000002E-4    1930                     5.928160494516825E-13
1.0000000000000002E-4    1940                     5.92816222913738E-13
1.0000000000000002E-4    1950                     5.9281638780884E-13
1.0000000000000002E-4    1960                     5.928165340965109E-13
1.0000000000000002E-4    1970                     5.928166677261955E-13
1.0000000000000002E-4    1980                     5.928167947437344E-13
1.0000000000000002E-4    1990                     5.928169006267269E-13
1.0000000000000002E-4    2000                     5.928169933681504E-13
1.0000000000000002E-4    2010                     5.928170855294483E-13
1.0000000000000002E-4    2020                     5.928171727853195E-13
1.0000000000000002E-4    2030                     5.928172552885934E-13
1.0000000000000002E-4    2040                     5.928173293938923E-13
1.0000000000000002E-4    2050                     5.928173920258718E-13
1.0000000000000002E-4    2060                     5.928174533102031E-13
1.0000000000000002E-4    2070                     5.92817510946185E-13
1.0000000000000002E-4    2080                     5.928175654007091E-13
1.0000000000000002E-4    2090                     5.928176141600165E-13
1.0000000000000002E-4    2100                     5.92817658091356E-13
1.0000000000000002E-4    2110                     5.928177000588986E-13
1.0000000000000002E-4    2120                     5.928177398068337E-13
1.0000000000000002E-4    2130                     5.928177763190219E-13
1.0000000000000002E-4    2140                     5.928178071136965E-13
1.0000000000000002E-4    2150                     5.928178368080655E-13
1.0000000000000002E-4    2160                     5.928178640438091E-13
1.0000000000000002E-4    2170                     5.928178889770078E-13
1.0000000000000002E-4    2180                     5.92817912649647E-13
1.0000000000000002E-4    2190                     5.928179338192938E-13
1.0000000000000002E-4    2200                     5.928179530396226E-13
1.0000000000000002E-4    2210                     5.928179713290354E-13
1.0000000000000002E-4    2220                     5.928179870837867E-13
1.0000000000000002E-4    2230                     5.928180004170251E-13
1.0000000000000002E-4    2240                     5.928180136448559E-13
1.0000000000000002E-4    2250                     5.928180263086398E-13
1.0000000000000002E-4    2260                     5.928180382355739E-13
1.0000000000000002E-4    2270                     5.92818049198603E-13
1.0000000000000002E-4    2280                     5.928180583737553E-13
1.0000000000000002E-4    2290                     5.928180672532185E-13
1.0000000000000002E-4    2300                     5.928180756971968E-13
1.0000000000000002E-4    2310                     5.928180836403008E-13
1.0000000000000002E-4    2320                     5.928180909223476E-13
1.0000000000000002E-4    2330                     5.928180973237866E-13
1.0000000000000002E-4    2340                     5.928181035036671E-13
1.0000000000000002E-4    2350                     5.928181093229337E-13
1.0000000000000002E-4    2360                     5.928181147853804E-13
1.0000000000000002E-4    2370                     5.928181193644249E-13
1.0000000000000002E-4    2380                     5.928181237552655E-13
1.0000000000000002E-4    2390                     5.928181278129385E-13
1.0000000000000002E-4    2400                     5.92818131522132E-13
1.0000000000000002E-4    2410                     5.92818135035709E-13
1.0000000000000002E-4    2420                     5.928181382211181E-13
1.0000000000000002E-4    2430                     5.92818141091236E-13
1.0000000000000002E-4    2440                     5.928181438182194E-13
1.0000000000000002E-4    2450                     5.928181462890963E-13
1.0000000000000002E-4    2460                     5.928181485211761E-13
1.0000000000000002E-4    2470                     5.928181506427317E-13
1.0000000000000002E-4    2480                     5.928181525191114E-13
1.0000000000000002E-4    2490                     5.928181540754077E-13
1.0000000000000002E-4    2500                     5.928181556071842E-13
1.0000000000000002E-4    2510                     5.928181570887465E-13
1.0000000000000002E-4    2520                     5.928181584752017E-13
1.0000000000000002E-4    2530                     5.928181597709493E-13
1.0000000000000002E-4    2540                     5.928181608562104E-13
1.0000000000000002E-4    2550                     5.928181618892163E-13
1.0000000000000002E-4    2560                     5.928181628818576E-13
1.0000000000000002E-4    2570                     5.928181638096445E-13
1.0000000000000002E-4    2580                     5.928181646740362E-13
1.0000000000000002E-4    2590                     5.928181654245157E-13
1.0000000000000002E-4    2600                     5.928181661500881E-13
1.0000000000000002E-4    2610                     5.928181668312947E-13
1.0000000000000002E-4    2620                     5.928181674774656E-13
1.0000000000000002E-4    2630                     5.928181680229953E-13
1.0000000000000002E-4    2640                     5.928181685383523E-13
1.0000000000000002E-4    2650                     5.928181690215471E-13
1.0000000000000002E-4    2660                     5.928181694647151E-13
1.0000000000000002E-4    2670                     5.928181698748369E-13
1.0000000000000002E-4    2680                     5.92818170258137E-13
1.0000000000000002E-4    2690                     5.928181705679319E-13
1.0000000000000002E-4    2700                     5.928181708549751E-13
1.0000000000000002E-4    2710                     5.928181711387863E-13
1.0000000000000002E-4    2720                     5.928181714053325E-13
1.0000000000000002E-4    2730                     5.928181716584284E-13
1.0000000000000002E-4    2740                     5.92818171881123E-13
1.0000000000000002E-4    2750                     5.928181720882867E-13
1.0000000000000002E-4    2760                     5.928181722842237E-13
1.0000000000000002E-4    2770                     5.928181724658334E-13
1.0000000000000002E-4    2780                     5.928181726314068E-13
1.0000000000000002E-4    2790                     5.928181727883719E-13
1.0000000000000002E-4    2800                     5.92818172918791E-13
1.0000000000000002E-4    2810                     5.928181730331926E-13
1.0000000000000002E-4    2820                     5.928181731469953E-13
1.0000000000000002E-4    2830                     5.928181732549475E-13
1.0000000000000002E-4    2840                     5.928181733571766E-13
1.0000000000000002E-4    2850                     5.928181734492731E-13
1.0000000000000002E-4    2860                     5.928181735320586E-13
1.0000000000000002E-4    2870                     5.92818173611348E-13
1.0000000000000002E-4    2880                     5.928181736848624E-13
1.0000000000000002E-4    2890                     5.928181737519539E-13
1.0000000000000002E-4    2900                     5.928181738154807E-13
1.0000000000000002E-4    2910                     5.928181738702374E-13
1.0000000000000002E-4    2920                     5.928181739159458E-13
1.0000000000000002E-4    2930                     5.928181739612702E-13
1.0000000000000002E-4    2940                     5.928181740048408E-13
1.0000000000000002E-4    2950                     5.928181740458133E-13
1.0000000000000002E-4    2960                     5.928181740836796E-13
1.0000000000000002E-4    2970                     5.928181741166879E-13
1.0000000000000002E-4    2980                     5.928181741485866E-13
1.0000000000000002E-4    2990                     5.928181741782345E-13
1.0000000000000002E-4    3000                     5.928181742052471E-13
1.0000000000000002E-4    3010                     5.928181742306932E-13
1.0000000000000002E-4    3020                     5.92818174253433E-13
1.0000000000000002E-4    3030                     5.92818174271827E-13
1.0000000000000002E-4    3040                     5.928181742897624E-13
1.0000000000000002E-4    3050                     5.928181743072662E-13
1.0000000000000002E-4    3060                     5.928181743235471E-13
1.0000000000000002E-4    3070                     5.928181743389044E-13
1.0000000000000002E-4    3080                     5.928181743521575E-13
1.0000000000000002E-4    3090                     5.92818174364882E-13
1.0000000000000002E-4    3100                     5.92818174376809E-13
1.0000000000000002E-4    3110                     5.9281817438764E-13
1.0000000000000002E-4    3120                     5.928181743977579E-13
1.0000000000000002E-4    3130                     5.92818174407083E-13
1.0000000000000002E-4    3140                     5.928181744145382E-13
1.0000000000000002E-4    3150                     5.928181744215809E-13
1.0000000000000002E-4    3160                     5.928181744285134E-13
1.0000000000000002E-4    3170                     5.928181744349952E-13
1.0000000000000002E-4    3180                     5.928181744411379E-13
1.0000000000000002E-4    3190                     5.928181744464879E-13
1.0000000000000002E-4    3200                     5.92818174451515E-13
1.0000000000000002E-4    3210                     5.928181744562476E-13
1.0000000000000002E-4    3220                     5.92818174460619E-13
1.0000000000000002E-4    3230                     5.92818174464599E-13
1.0000000000000002E-4    3240                     5.928181744683571E-13
1.0000000000000002E-4    3250                     5.928181744714149E-13
1.0000000000000002E-4    3260                     5.92818174474162E-13
1.0000000000000002E-4    3270                     5.928181744768833E-13
1.0000000000000002E-4    3280                     5.928181744794532E-13
1.0000000000000002E-4    3290                     5.928181744818879E-13
1.0000000000000002E-4    3300                     5.928181744840447E-13
1.0000000000000002E-4    3310                     5.928181744860166E-13
1.0000000000000002E-4    3320                     5.928181744878888E-13
1.0000000000000002E-4    3330                     5.928181744896216E-13
1.0000000000000002E-4    3340                     5.928181744911997E-13
1.0000000000000002E-4    3350                     5.928181744926931E-13
1.0000000000000002E-4    3360                     5.928181744939524E-13
1.0000000000000002E-4    3370                     5.928181744950194E-13
1.0000000000000002E-4    3380                     5.9281817449608E-13
1.0000000000000002E-4    3390                     5.928181744970946E-13
1.0000000000000002E-4    3400                     5.928181744980504E-13
1.0000000000000002E-4    3410                     5.928181744989212E-13
1.0000000000000002E-4    3420                     5.928181744996863E-13
1.0000000000000002E-4    3430                     5.92818174500424E-13
1.0000000000000002E-4    3440                     5.928181745011053E-13
1.0000000000000002E-4    3450                     5.928181745017272E-13
1.0000000000000002E-4    3460                     5.928181745023149E-13
1.0000000000000002E-4    3470                     5.928181745028264E-13
1.0000000000000002E-4    3480                     5.928181745032463E-13
1.0000000000000002E-4    3490                     5.928181745036568E-13
1.0000000000000002E-4    3500                     5.928181745040563E-13
1.0000000000000002E-4    3510                     5.928181745044268E-13
1.0000000000000002E-4    3520                     5.92818174504773E-13
1.0000000000000002E-4    3530                     5.928181745050728E-13
1.0000000000000002E-4    3540                     5.928181745053623E-13
1.0000000000000002E-4    3550                     5.928181745056302E-13
1.0000000000000002E-4    3560                     5.928181745058737E-13
1.0000000000000002E-4    3570                     5.928181745061023E-13
1.0000000000000002E-4    3580                     5.928181745063085E-13
1.0000000000000002E-4    3590                     5.92818174506474E-13
1.0000000000000002E-4    3600                     5.928181745066326E-13
1.5000000000000001E-4    0                        4.9616476397393786E-15
1.5000000000000001E-4    10                       1.759508095185314E-13
1.5000000000000001E-4    20                       2.2496983162454606E-13
1.5000000000000001E-4    30                       2.553707380540184E-13
1.5000000000000001E-4    40                       2.7727772422667363E-13
1.5000000000000001E-4    50                       2.9436686562662416E-13
1.5000000000000001E-4    60                       3.083071384348746E-13
1.5000000000000001E-4    70                       3.200377014971076E-13
1.5000000000000001E-4    80                       3.3014076073786617E-13
1.5000000000000001E-4    90                       3.3898137875903366E-13
1.5000000000000001E-4    100                      3.468908652107194E-13
1.5000000000000001E-4    110                      3.539930341929873E-13
1.5000000000000001E-4    120                      3.6054758654796306E-13
1.5000000000000001E-4    130                      3.669666294782843E-13
1.5000000000000001E-4    140                      3.736546565572412E-13
1.5000000000000001E-4    150                      3.8076029771720563E-13
1.5000000000000001E-4    160                      3.881203673531804E-13
1.5000000000000001E-4    170                      3.9544199626437377E-13
1.5000000000000001E-4    180                      4.0254746244843484E-13
1.5000000000000001E-4    190                      4.094779659688801E-13
1.5000000000000001E-4    200                      4.1649858378634753E-13
1.5000000000000001E-4    210                      4.235839045892759E-13
1.5000000000000001E-4    220                      4.306355648318498E-13
1.5000000000000001E-4    230                      4.376064278489287E-13
1.5000000000000001E-4    240                      4.444435218145043E-13
1.5000000000000001E-4    250                      4.511296888525011E-13
1.5000000000000001E-4    260                      4.5769318287399E-13
1.5000000000000001E-4    270                      4.642231778650748E-13
1.5000000000000001E-4    280                      4.706902982316087E-13
1.5000000000000001E-4    290                      4.769871692893638E-13
1.5000000000000001E-4    300                      4.830163292933065E-13
1.5000000000000001E-4    310                      4.889688350388724E-13
1.5000000000000001E-4    320                      4.948631874578477E-13
1.5000000000000001E-4    330                      5.005868792110252E-13
1.5000000000000001E-4    340                      5.06051921243099E-13
1.5000000000000001E-4    350                      5.112985403142376E-13
1.5000000000000001E-4    360                      5.165033632856142E-13
1.5000000000000001E-4    370                      5.216050447416009E-13
1.5000000000000001E-4    380                      5.264790184173446E-13
1.5000000000000001E-4    390                      5.310625611265585E-13
1.5000000000000001E-4    400                      5.354835375849499E-13
1.5000000000000001E-4    410                      5.398677239344354E-13
1.5000000000000001E-4    420                      5.441152042929013E-13
1.5000000000000001E-4    430                      5.482292031778986E-13
1.5000000000000001E-4    440                      5.521526498156539E-13
1.5000000000000001E-4    450                      5.558441755786268E-13
1.5000000000000001E-4    460                      5.594615127005012E-13
1.5000000000000001E-4    470                      5.629671492496491E-13
1.5000000000000001E-4    480                      5.663406332891896E-13
1.5000000000000001E-4    490                      5.694078811948664E-13
1.5000000000000001E-4    500                      5.724090603106088E-13
1.5000000000000001E-4    510                      5.752979206213481E-13
1.5000000000000001E-4    520                      5.780993860729544E-13
1.5000000000000001E-4    530                      5.806367222830692E-13
1.5000000000000001E-4    540                      5.830826803466347E-13
1.5000000000000001E-4    550                      5.854327959615257E-13
1.5000000000000001E-4    560                      5.877145389448195E-13
1.5000000000000001E-4    570                      5.897971698396741E-13
1.5000000000000001E-4    580                      5.91752761950664E-13
1.5000000000000001E-4    590                      5.936367489256099E-13
1.5000000000000001E-4    600                      5.954248400741309E-13
1.5000000000000001E-4    610                      5.971005007608758E-13
1.5000000000000001E-4    620                      5.987147022146318E-13
1.5000000000000001E-4    630                      6.001431196396944E-13
1.5000000000000001E-4    640                      6.014311826592542E-13
1.5000000000000001E-4    650                      6.027119588956328E-13
1.5000000000000001E-4    660                      6.039423194956727E-13
1.5000000000000001E-4    670                      6.05119092494435E-13
1.5000000000000001E-4    680                      6.062101287349283E-13
1.5000000000000001E-4    690                      6.072050424958038E-13
1.5000000000000001E-4    700                      6.081688657509293E-13
1.5000000000000001E-4    710                      6.090885624766242E-13
1.5000000000000001E-4    720                      6.099549933205682E-13
1.5000000000000001E-4    730                      6.107058471698168E-13
1.5000000000000001E-4    740                      6.114334311720905E-13
